Customer ID,Age,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Preferred Payment Method,Frequency Grouped,Gender_Male,Category_clothing,Category_footwear,Category_outerwear,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Debit Card,Payment Method_PayPal,Payment Method_Venmo
319,0.062167428792623054,Backpack,0.3035124636443885,south dakota,M,Beige,Winter,-1.7469448191716304,1,Standard,1,-1.0619981460102188,Cash,0,True,False,False,False,False,False,False,True,False
320,0.19372637737989395,Shorts,0.5993175323640137,maine,XL,White,Spring,-1.6072338260784238,1,Standard,1,-1.6849997596076436,Cash,1,True,True,False,False,False,False,False,False,True
321,1.4435363889589687,Jewelry,0.5148017984441208,kansas,L,White,Summer,1.6061190150653248,1,Standard,1,0.1840050811846304,Debit Card,0,True,False,False,False,False,False,False,True,False
322,-0.2009504683819187,Sneakers,-1.0064814121139516,vermont,L,Orange,Summer,1.3266970288789117,1,Free Shipping,1,1.5684531114011298,Debit Card,0,True,False,True,False,False,True,False,False,False
323,-0.2009504683819187,Belt,1.486732738522889,tennessee,S,Cyan,Winter,-1.0483898537055976,1,Standard,1,1.4992307098903048,Credit Card,1,True,False,False,False,False,True,False,False,False
324,1.4435363889589687,Hoodie,0.7683490002037997,tennessee,M,Orange,Winter,-0.3498348882395655,1,Next Day Air,1,0.2532274826954555,PayPal,2,True,True,False,False,False,False,False,False,True
325,-0.46406836555646086,Shirt,0.9373804680435857,wyoming,M,Olive,Summer,1.4664080219721174,1,Standard,1,0.807006694782055,Venmo,0,True,True,False,False,False,True,False,False,False
326,1.7066542861335101,Pants,0.4302860645242278,vermont,M,Charcoal,Winter,0.7678530565060855,1,Free Shipping,1,0.8762290962928801,Debit Card,0,True,True,False,False,False,False,True,False,False
327,1.1804184917844263,Scarf,-0.795192077314219,new jersey,M,White,Fall,-0.7689678675191844,1,Store Pickup,1,1.5684531114011298,Bank Transfer,2,True,False,False,False,True,False,False,False,False
328,1.114639017490791,Coat,-0.7529342103542728,iowa,M,Teal,Summer,-0.908678860612391,1,Free Shipping,1,0.73778429327123,PayPal,2,True,False,False,True,False,False,False,True,False
329,0.2595058516735296,Coat,-0.4148712746747012,florida,M,Yellow,Fall,-1.3278118398920113,1,Free Shipping,1,-1.1312205475210437,Credit Card,2,True,False,False,True,False,False,True,False,False
330,1.7066542861335101,Socks,-1.2177707469136838,nevada,S,White,Summer,-1.1881008467988048,1,2-Day Shipping,1,0.5993394902495803,Bank Transfer,1,True,True,False,False,False,False,True,False,False
331,0.1279469030862587,Sweater,-0.37261340771475454,north dakota,M,Beige,Winter,-0.07041290205315238,1,Express,1,1.222341103847005,Venmo,2,True,True,False,False,False,False,False,False,False
332,-0.858745211318274,Shirt,1.6135063394027287,florida,L,Beige,Fall,-0.6292568744259787,1,Store Pickup,1,1.4300083083794797,PayPal,0,True,True,False,False,False,True,False,False,False
333,-1.6480989028418997,Shirt,1.1064119358833708,new york,M,Maroon,Winter,-1.3278118398920113,1,2-Day Shipping,1,-1.4081101535643437,Credit Card,1,True,True,False,False,True,False,False,False,False
334,-0.33250941696919,Sweater,0.17673886276454923,alaska,M,Teal,Winter,1.0472750426924986,1,Standard,1,-0.7158861384560943,Bank Transfer,2,True,True,False,False,True,False,False,False,False
335,-0.2009504683819187,Blouse,-0.5839027425144868,kansas,M,Lavender,Fall,-1.6072338260784238,1,Next Day Air,1,0.3224498842062801,Credit Card,0,True,True,False,False,False,False,False,True,False
336,-1.5823194285482642,Sweater,1.0641540689234246,oregon,L,Maroon,Spring,-0.07041290205315238,1,Standard,1,1.2915635053578296,Venmo,1,True,True,False,False,True,False,False,False,False
337,-0.5298478398500965,Hat,0.8951226010836386,rhode island,S,Orange,Fall,0.9075640495992928,1,Express,1,-0.6466637369452691,PayPal,0,True,False,False,False,False,False,True,False,False
338,-0.7929657370246384,Sweater,-0.034550472035183015,new mexico,M,Cyan,Winter,0.7678530565060855,1,2-Day Shipping,1,-0.6466637369452691,Bank Transfer,0,True,True,False,False,True,False,False,False,False
339,1.6408748118398753,Hoodie,0.810606867163746,massachusetts,M,Silver,Winter,-0.3498348882395655,1,Express,1,-0.6466637369452691,Cash,2,True,True,False,False,False,False,False,False,True
340,-0.26672994267555433,Shorts,-1.1332550129937908,pennsylvania,M,Teal,Spring,0.06929809104005341,1,2-Day Shipping,1,-0.30055172939114433,Credit Card,1,True,True,False,False,False,True,False,False,False
341,-0.26672994267555433,Shorts,-0.5416448755545406,new jersey,L,Blue,Summer,-0.3498348882395655,1,Express,1,0.9454514978037047,Venmo,1,True,True,False,False,True,False,False,False,False
342,-1.5823194285482642,Hat,-1.6826072834730947,utah,S,Blue,Summer,1.1869860357857043,1,Store Pickup,1,1.01467389931453,Debit Card,2,True,False,False,False,False,True,False,False,False
343,1.3119774403716975,Coat,-1.0064814121139516,kentucky,M,Olive,Spring,-1.6072338260784238,1,Next Day Air,1,1.5684531114011298,Credit Card,1,True,False,False,True,False,False,False,False,False
344,-1.1218631084928157,Sandals,-0.879707811234112,nebraska,M,Purple,Summer,0.9075640495992928,1,Next Day Air,1,0.04556027816298032,Venmo,1,True,False,True,False,True,False,False,False,False
345,-1.3192015313737222,Skirt,0.47254393148417445,virginia,M,Charcoal,Winter,0.34872007722646653,1,Standard,1,1.4300083083794797,Debit Card,1,True,True,False,False,False,False,False,True,False
346,0.2595058516735296,Shoes,-0.034550472035183015,wyoming,S,Olive,Winter,0.9075640495992928,1,Next Day Air,1,0.11478267967380536,Bank Transfer,0,True,False,True,False,True,False,False,False,False
347,0.3252853259671652,Jeans,-0.4148712746747012,new mexico,L,Violet,Spring,1.3266970288789117,1,Next Day Air,1,-1.4081101535643437,Cash,2,True,True,False,False,False,True,False,False,False
348,-0.5298478398500965,Sandals,-0.795192077314219,oregon,L,Red,Fall,0.20900908413325997,1,Store Pickup,1,1.222341103847005,PayPal,2,True,False,True,False,False,True,False,False,False
349,0.7857416460226139,Blouse,-0.034550472035183015,south carolina,M,Beige,Fall,-1.4675228329852172,1,Free Shipping,1,-0.5774413354344441,PayPal,2,True,True,False,False,False,False,False,False,False
350,-0.46406836555646086,Hat,1.148669802843318,arizona,M,Green,Winter,-0.07041290205315238,1,2-Day Shipping,1,-1.5465549565859937,Bank Transfer,2,True,False,False,False,True,False,False,False,False
351,-0.13517099408828348,Sweater,0.3457703306043352,kentucky,M,Violet,Spring,-1.6072338260784238,1,2-Day Shipping,1,1.4992307098903048,Bank Transfer,2,True,True,False,False,False,False,False,False,True
352,-1.0560836341991802,Skirt,1.2754434037231568,new york,M,Teal,Winter,0.20900908413325997,1,Standard,1,-0.0928845248586694,Debit Card,2,True,True,False,False,True,False,False,False,False
353,-1.1218631084928157,Jeans,0.47254393148417445,texas,XL,Yellow,Fall,1.6061190150653248,1,Next Day Air,1,-0.923553342988569,Cash,1,True,True,False,False,False,False,False,False,True
354,1.2461979660780622,Sneakers,0.17673886276454923,missouri,L,Yellow,Fall,0.4884310703196723,1,Store Pickup,1,0.6685618917604049,Debit Card,1,True,False,True,False,False,True,False,False,False
355,0.9173005946098844,Jewelry,0.6838332662839067,pennsylvania,S,Olive,Fall,-1.0483898537055976,1,Free Shipping,1,1.15311870233618,Venmo,2,True,False,False,False,False,False,False,True,False
356,-0.46406836555646086,Jewelry,-0.7529342103542728,oregon,XL,Magenta,Fall,0.4884310703196723,1,2-Day Shipping,1,-1.6849997596076436,PayPal,1,True,False,False,False,False,True,False,False,False
357,0.7857416460226139,Pants,0.8528647341236923,nevada,L,Black,Spring,0.06929809104005341,1,Standard,1,0.11478267967380536,Cash,2,True,True,False,False,False,False,True,False,False
358,-1.7138783771355353,Belt,-0.1613240729150223,arkansas,M,Olive,Spring,0.34872007722646653,1,Standard,1,-0.6466637369452691,Credit Card,2,True,False,False,False,False,False,False,False,False
359,0.2595058516735296,Hat,-1.4713179486733625,minnesota,XL,Magenta,Summer,-0.21012389514635896,1,Express,1,0.73778429327123,Credit Card,1,True,False,False,False,False,False,True,False,False
360,-0.858745211318274,Sneakers,0.5993175323640137,georgia,M,Olive,Winter,-1.0483898537055976,1,Store Pickup,1,0.3224498842062801,Credit Card,1,True,False,True,False,False,False,True,False,False
361,0.4568442745544361,Pants,-1.2600286138736303,rhode island,M,Teal,Summer,-1.0483898537055976,1,Standard,1,-0.5082189339236193,Debit Card,2,True,True,False,False,False,False,False,False,False
362,1.3777569146653328,T-shirt,1.5289906054828362,nevada,M,White,Spring,-1.6072338260784238,1,Free Shipping,1,1.3607859068686547,Cash,0,True,True,False,False,False,False,False,False,False
363,0.5884032231417073,Sneakers,0.17673886276454923,texas,M,Charcoal,Fall,-0.48954588133277205,1,Free Shipping,1,-1.6849997596076436,Venmo,2,True,False,True,False,True,False,False,False,False
364,0.7199621717289779,Shorts,1.1909276698032643,florida,L,Yellow,Winter,-0.908678860612391,1,Free Shipping,1,1.15311870233618,Bank Transfer,2,True,True,False,False,True,False,False,False,False
365,1.1804184917844263,Shoes,1.1909276698032643,north dakota,L,Charcoal,Summer,-1.0483898537055976,1,Free Shipping,1,-1.2696653505426938,Venmo,1,True,False,True,False,False,False,True,False,False
366,0.7199621717289779,Gloves,1.1909276698032643,west virginia,XL,Gray,Summer,-0.07041290205315238,1,Standard,1,1.70689791442278,PayPal,0,True,False,False,False,False,False,False,True,False
367,1.3119774403716975,Socks,-1.0064814121139516,nebraska,M,Turquoise,Spring,-0.3498348882395655,1,Store Pickup,1,0.807006694782055,Venmo,2,True,True,False,False,False,False,False,False,False
368,0.5226237488480714,Dress,-0.8374499442741657,tennessee,XL,Cyan,Spring,-1.3278118398920113,1,Store Pickup,1,-0.5082189339236193,Bank Transfer,1,True,True,False,False,False,True,False,False,False
369,-1.3192015313737222,Handbag,-0.879707811234112,oklahoma,M,Charcoal,Spring,1.0472750426924986,1,Standard,1,0.2532274826954555,Cash,1,True,False,False,False,False,False,False,False,True
370,-0.39828889126282524,Belt,-0.8374499442741657,wisconsin,M,Silver,Summer,-0.6292568744259787,1,Store Pickup,1,1.3607859068686547,PayPal,0,True,False,False,False,True,False,False,False,False
371,0.9830800689035196,Scarf,-1.0909971460338443,oregon,M,Olive,Winter,-0.48954588133277205,1,Express,1,-0.8543309414777439,PayPal,2,True,False,False,False,False,True,False,False,False
372,-1.1218631084928157,Sneakers,0.9796383350035319,north carolina,S,Pink,Winter,-0.7689678675191844,1,2-Day Shipping,1,1.4992307098903048,PayPal,1,True,False,True,False,False,False,False,False,False
373,-1.3192015313737222,Sweater,1.0641540689234246,pennsylvania,L,Orange,Summer,-0.07041290205315238,1,Standard,1,-1.2696653505426938,Debit Card,2,True,True,False,False,False,True,False,False,False
374,-1.3849810056673577,Coat,-1.3868022147534695,north dakota,L,White,Summer,1.1869860357857043,1,Express,1,-0.992775744499394,Venmo,2,True,False,False,True,False,False,False,False,False
375,1.6408748118398753,Jewelry,0.7683490002037997,ohio,S,Purple,Spring,1.7458300081585305,1,Store Pickup,1,0.9454514978037047,Bank Transfer,1,True,False,False,False,False,False,False,False,False
376,0.9830800689035196,Sunglasses,-1.1755128799537373,oklahoma,M,Olive,Summer,0.9075640495992928,1,Standard,1,-1.3388877520535187,Debit Card,0,True,False,False,False,False,False,True,False,False
377,0.4568442745544361,Shoes,-0.37261340771475454,south carolina,S,Gray,Fall,1.6061190150653248,1,Express,1,-1.6157773580968184,Venmo,2,True,False,True,False,False,False,False,True,False
378,1.2461979660780622,Scarf,-1.1755128799537373,maine,M,Silver,Spring,0.4884310703196723,1,Standard,1,0.9454514978037047,Credit Card,1,True,False,False,False,False,False,True,False,False
379,0.6541826974353426,Dress,0.09222312884465626,nevada,L,Orange,Winter,1.6061190150653248,1,Next Day Air,1,-0.16210692636949445,Credit Card,1,True,True,False,False,True,False,False,False,False
380,-0.7929657370246384,T-shirt,-1.3022864808335766,montana,S,Magenta,Fall,1.3266970288789117,1,2-Day Shipping,1,1.4300083083794797,Debit Card,2,True,True,False,False,False,False,True,False,False
381,-0.33250941696919,Backpack,0.3880281975642815,new hampshire,XL,Beige,Fall,-1.0483898537055976,1,Store Pickup,1,-0.43899653241279424,Bank Transfer,2,True,False,False,False,False,False,False,True,False
382,1.4435363889589687,Jewelry,-1.4713179486733625,maine,L,Lavender,Winter,-0.48954588133277205,1,Store Pickup,1,-1.5465549565859937,Credit Card,1,True,False,False,False,False,False,True,False,False
383,-1.0560836341991802,Jeans,0.6838332662839067,california,M,Peach,Winter,-0.7689678675191844,1,Store Pickup,1,1.4992307098903048,PayPal,0,True,True,False,False,False,False,False,True,False
384,0.3910648002608005,Sunglasses,0.726091133243853,west virginia,S,Magenta,Fall,-1.1881008467988048,1,Standard,1,-1.3388877520535187,PayPal,0,True,False,False,False,False,True,False,False,False
385,1.7066542861335101,Sweater,-1.1332550129937908,california,M,Beige,Fall,1.0472750426924986,1,2-Day Shipping,1,-1.3388877520535187,Venmo,0,True,True,False,False,False,True,False,False,False
386,1.509315863252604,Shorts,1.4022170046029965,west virginia,S,Yellow,Fall,-1.4675228329852172,1,Next Day Air,1,-0.923553342988569,Credit Card,2,True,True,False,False,False,True,False,False,False
387,1.3119774403716975,Jewelry,-0.879707811234112,louisiana,L,Brown,Spring,-0.48954588133277205,1,Express,1,1.01467389931453,PayPal,0,True,False,False,False,True,False,False,False,False
388,0.062167428792623054,Coat,1.4022170046029965,georgia,L,Silver,Summer,1.1869860357857043,1,Store Pickup,1,0.8762290962928801,PayPal,2,True,False,False,True,True,False,False,False,False
389,-1.4507604799609932,Handbag,0.9373804680435857,washington,M,Orange,Summer,-1.4675228329852172,1,Store Pickup,1,-1.0619981460102188,PayPal,0,True,False,False,False,False,True,False,False,False
390,-1.1218631084928157,Boots,-0.7529342103542728,virginia,L,Purple,Spring,0.6281420634128797,1,Standard,1,0.1840050811846304,Bank Transfer,1,True,False,True,False,False,False,False,False,True
391,-1.2534220570800867,Gloves,0.47254393148417445,indiana,M,Indigo,Winter,-0.7689678675191844,1,2-Day Shipping,1,-0.43899653241279424,PayPal,0,True,False,False,False,False,False,True,False,False
392,-0.46406836555646086,Sweater,1.1064119358833708,minnesota,L,Gray,Spring,1.4664080219721174,1,Standard,1,-0.02366212334784435,Cash,2,True,True,False,False,True,False,False,False,False
393,-1.1876425827864514,T-shirt,0.9373804680435857,idaho,XL,Black,Spring,-0.6292568744259787,1,Next Day Air,1,0.8762290962928801,Credit Card,0,True,True,False,False,False,False,False,True,False
394,-0.7271862627310026,Shoes,0.21899672972449555,vermont,L,Maroon,Fall,0.6281420634128797,1,Standard,1,-1.3388877520535187,PayPal,2,True,False,True,False,False,True,False,False,False
395,-0.06939151979464783,Scarf,-1.3022864808335766,north dakota,M,Beige,Spring,1.4664080219721174,1,Store Pickup,1,-1.2696653505426938,Debit Card,2,True,False,False,False,False,False,False,True,False
396,-0.46406836555646086,Sneakers,0.21899672972449555,rhode island,L,Brown,Winter,1.6061190150653248,1,Store Pickup,1,-1.6157773580968184,PayPal,0,True,False,True,False,True,False,False,False,False
397,0.1279469030862587,Dress,1.1909276698032643,south carolina,S,Black,Fall,0.20900908413325997,1,Standard,1,-0.0928845248586694,Bank Transfer,0,True,True,False,False,False,False,False,False,False
398,-1.4507604799609932,Belt,-0.5839027425144868,mississippi,M,Indigo,Fall,-1.0483898537055976,1,Free Shipping,1,0.04556027816298032,Cash,0,True,False,False,False,False,False,False,False,True
399,-1.5823194285482642,Boots,0.3035124636443885,montana,S,Silver,Winter,1.1869860357857043,1,Free Shipping,1,-0.02366212334784435,Debit Card,1,True,False,True,False,False,False,False,True,False
400,1.0488595431971557,Scarf,-1.048739279073898,idaho,L,Blue,Fall,-0.3498348882395655,1,2-Day Shipping,1,-1.0619981460102188,Debit Card,1,True,False,False,False,False,True,False,False,False
401,-0.33250941696919,Boots,0.26125459668444223,utah,M,Green,Winter,1.4664080219721174,1,Free Shipping,1,-0.7851085399669191,PayPal,2,True,False,True,False,False,False,False,False,True
402,-0.06939151979464783,T-shirt,1.317701270683103,oklahoma,L,Orange,Fall,1.4664080219721174,1,Standard,1,-0.30055172939114433,Cash,0,True,True,False,False,False,False,False,False,False
403,-0.858745211318274,Backpack,0.7683490002037997,california,L,Cyan,Fall,-1.0483898537055976,1,Express,1,0.04556027816298032,PayPal,1,True,False,False,False,False,False,False,True,False
404,-1.6480989028418997,Sneakers,-0.6261606094744335,nevada,M,Orange,Winter,1.0472750426924986,1,Next Day Air,1,-0.923553342988569,Bank Transfer,0,True,False,True,False,False,True,False,False,False
405,-0.5956273141437318,T-shirt,1.4022170046029965,delaware,M,Indigo,Spring,1.4664080219721174,1,Store Pickup,1,-0.992775744499394,Credit Card,1,True,True,False,False,False,True,False,False,False
406,-0.2009504683819187,Jeans,0.5993175323640137,south carolina,S,Silver,Summer,0.06929809104005341,1,Standard,1,-0.7158861384560943,Cash,0,True,True,False,False,False,False,True,False,False
407,0.5226237488480714,Gloves,-0.20358193987496898,maryland,M,Peach,Spring,1.1869860357857043,1,Express,1,-0.8543309414777439,Cash,1,True,False,False,False,False,False,True,False,False
408,0.062167428792623054,Hoodie,0.6838332662839067,north carolina,XL,Teal,Spring,-0.908678860612391,1,Next Day Air,1,-1.4081101535643437,Credit Card,2,True,True,False,False,False,False,True,False,False
409,-0.6614067884373674,Sneakers,0.26125459668444223,alabama,L,White,Spring,-0.48954588133277205,1,Express,1,0.73778429327123,Cash,2,True,False,True,False,False,True,False,False,False
410,-0.5956273141437318,Shorts,-0.37261340771475454,minnesota,M,Brown,Winter,-0.6292568744259787,1,2-Day Shipping,1,0.4608946872279302,Bank Transfer,1,True,True,False,False,False,False,True,False,False
411,-0.9903041599055448,Sweater,-1.429060081713416,virginia,L,Lavender,Spring,1.4664080219721174,1,2-Day Shipping,1,-1.6849997596076436,Credit Card,0,True,True,False,False,False,False,True,False,False
412,0.9830800689035196,Jeans,-1.3022864808335766,michigan,M,Indigo,Summer,-1.3278118398920113,1,Express,1,-0.7158861384560943,PayPal,0,True,True,False,False,True,False,False,False,False
413,-1.3192015313737222,Jacket,0.5993175323640137,maine,M,Yellow,Summer,-0.908678860612391,1,Store Pickup,1,-1.5465549565859937,Bank Transfer,2,True,False,False,True,False,False,False,False,True
414,1.7066542861335101,Jewelry,1.655764206362675,nevada,S,White,Summer,1.1869860357857043,1,Free Shipping,1,1.5684531114011298,Cash,1,True,False,False,False,False,False,True,False,False
415,-0.9903041599055448,Backpack,1.1909276698032643,wyoming,L,Violet,Winter,-1.6072338260784238,1,Store Pickup,1,0.3224498842062801,Debit Card,2,True,False,False,False,False,False,False,False,False
416,1.509315863252604,Coat,-1.2177707469136838,connecticut,M,Lavender,Winter,-1.6072338260784238,1,Express,1,1.01467389931453,Bank Transfer,1,True,False,False,True,False,False,False,False,True
417,-0.5298478398500965,Belt,-0.20358193987496898,oregon,L,Olive,Spring,0.06929809104005341,1,Free Shipping,1,-0.0928845248586694,Bank Transfer,2,True,False,False,False,False,False,False,False,False
418,-1.3849810056673577,Sandals,0.8951226010836386,mississippi,L,Beige,Fall,1.0472750426924986,1,Free Shipping,1,1.5684531114011298,Debit Card,0,True,False,True,False,False,False,False,True,False
419,-1.7138783771355353,Sweater,0.5570596654040675,illinois,L,Purple,Spring,-1.0483898537055976,1,Standard,1,0.11478267967380536,Venmo,2,True,True,False,False,True,False,False,False,False
420,0.5884032231417073,Shorts,1.317701270683103,utah,S,Teal,Winter,-0.3498348882395655,1,Free Shipping,1,-0.7851085399669191,Credit Card,1,True,True,False,False,False,True,False,False,False
421,-0.7929657370246384,Socks,-0.24583980683491527,north carolina,S,Peach,Spring,0.06929809104005341,1,Free Shipping,1,-0.5082189339236193,Debit Card,2,True,True,False,False,False,True,False,False,False
422,-0.39828889126282524,Shirt,-0.8374499442741657,kentucky,M,Violet,Winter,-0.3498348882395655,1,Standard,1,1.5684531114011298,Cash,2,True,True,False,False,True,False,False,False,False
423,0.19372637737989395,Pants,-0.034550472035183015,minnesota,M,Purple,Fall,-0.908678860612391,1,Store Pickup,1,0.4608946872279302,Debit Card,0,True,True,False,False,False,False,False,False,False
424,0.1279469030862587,Scarf,-1.429060081713416,new york,L,Teal,Spring,-1.0483898537055976,1,Store Pickup,1,-0.30055172939114433,Credit Card,2,True,False,False,False,False,False,False,False,False
425,1.4435363889589687,Sweater,-1.5558336825932553,illinois,M,Gold,Winter,0.7678530565060855,1,Standard,1,1.15311870233618,PayPal,2,True,True,False,False,False,True,False,False,False
426,-0.26672994267555433,Jeans,1.148669802843318,north dakota,S,Teal,Winter,-0.6292568744259787,1,Store Pickup,1,-1.4773325550751686,Credit Card,0,True,True,False,False,False,False,True,False,False
427,-0.06939151979464783,Pants,0.47254393148417445,louisiana,M,Violet,Winter,1.3266970288789117,1,Express,1,-0.43899653241279424,Credit Card,0,True,True,False,False,True,False,False,False,False
428,0.9173005946098844,Backpack,1.317701270683103,illinois,L,Black,Winter,1.0472750426924986,1,Store Pickup,1,-1.3388877520535187,Credit Card,0,True,False,False,False,True,False,False,False,False
429,-1.5165399542546287,Coat,0.17673886276454923,wyoming,XL,Gold,Winter,-1.1881008467988048,1,Free Shipping,1,-1.6157773580968184,Debit Card,2,True,False,False,True,False,False,False,False,True
430,-0.13517099408828348,Sandals,1.4444748715629427,washington,M,Gold,Winter,0.4884310703196723,1,2-Day Shipping,1,-0.30055172939114433,Cash,2,True,False,True,False,False,False,False,False,True
431,-1.3192015313737222,Shirt,-0.8374499442741657,texas,M,Brown,Summer,-0.3498348882395655,1,Store Pickup,1,1.01467389931453,Debit Card,0,True,True,False,False,False,False,True,False,False
432,-0.06939151979464783,Hat,0.6838332662839067,new hampshire,L,Cyan,Winter,-0.48954588133277205,1,Store Pickup,1,0.5301170887387553,Cash,2,True,False,False,False,False,True,False,False,False
433,0.19372637737989395,Shirt,1.1064119358833708,indiana,S,Indigo,Fall,-0.6292568744259787,1,Free Shipping,1,0.04556027816298032,Venmo,2,True,True,False,False,False,False,True,False,False
434,0.3252853259671652,Skirt,1.3599591376430502,alabama,M,Orange,Fall,-0.7689678675191844,1,Store Pickup,1,-0.16210692636949445,Credit Card,2,True,True,False,False,False,False,False,False,False
435,0.3910648002608005,Shoes,-0.3303555407548082,oklahoma,L,Pink,Spring,0.34872007722646653,1,Store Pickup,1,0.9454514978037047,PayPal,1,True,False,True,False,False,False,False,False,False
436,0.4568442745544361,Coat,-1.344544347793523,montana,XL,Olive,Winter,-0.21012389514635896,1,Next Day Air,1,1.15311870233618,Bank Transfer,1,True,False,False,True,False,False,False,True,False
437,-0.26672994267555433,Pants,-0.5839027425144868,tennessee,L,Cyan,Summer,1.1869860357857043,1,Free Shipping,1,1.0838963008253548,Bank Transfer,2,True,True,False,False,True,False,False,False,False
438,0.062167428792623054,Jewelry,-0.4148712746747012,new mexico,M,Peach,Summer,-1.6072338260784238,1,Next Day Air,1,1.0838963008253548,PayPal,0,True,False,False,False,False,True,False,False,False
439,0.5226237488480714,Belt,-1.5558336825932553,iowa,M,Turquoise,Winter,0.7678530565060855,1,Express,1,-0.923553342988569,Credit Card,2,True,False,False,False,True,False,False,False,False
440,1.1804184917844263,Jacket,-0.4148712746747012,idaho,M,Turquoise,Summer,-0.48954588133277205,1,Free Shipping,1,0.39167228571710516,Cash,1,True,False,False,True,False,False,False,True,False
441,-1.5823194285482642,Shirt,1.2331855367632105,oklahoma,XL,Maroon,Winter,-0.3498348882395655,1,Store Pickup,1,0.5993394902495803,Debit Card,2,True,True,False,False,False,False,True,False,False
442,-0.06939151979464783,Hoodie,0.8951226010836386,florida,M,Maroon,Winter,0.6281420634128797,1,Standard,1,0.4608946872279302,Credit Card,0,True,True,False,False,False,False,False,False,False
443,-0.9903041599055448,Sunglasses,0.3880281975642815,michigan,M,Olive,Fall,-0.3498348882395655,1,Store Pickup,1,0.39167228571710516,Credit Card,0,True,False,False,False,False,False,False,False,False
444,-1.4507604799609932,Sunglasses,0.3035124636443885,hawaii,M,Magenta,Summer,-0.21012389514635896,1,Free Shipping,1,-0.0928845248586694,PayPal,0,True,False,False,False,False,False,False,True,False
445,0.2595058516735296,Dress,-1.6826072834730947,california,M,Red,Summer,0.7678530565060855,1,Store Pickup,1,0.39167228571710516,Debit Card,0,True,True,False,False,False,False,True,False,False
446,-0.13517099408828348,Boots,-1.3022864808335766,iowa,M,Olive,Fall,1.6061190150653248,1,Standard,1,-0.5082189339236193,Venmo,0,True,False,True,False,False,False,False,False,False
447,-1.6480989028418997,Shirt,0.5993175323640137,west virginia,M,Silver,Summer,0.4884310703196723,1,Store Pickup,1,-0.7158861384560943,Venmo,1,True,True,False,False,False,False,False,False,False
448,1.0488595431971557,Shorts,0.9373804680435857,washington,S,Turquoise,Spring,-0.21012389514635896,1,Standard,1,-1.2696653505426938,Bank Transfer,1,True,True,False,False,False,False,False,False,True
449,-0.7929657370246384,Gloves,-1.5558336825932553,missouri,M,Yellow,Summer,-0.48954588133277205,1,Next Day Air,1,0.6685618917604049,Bank Transfer,2,True,False,False,False,False,True,False,False,False
450,-1.1876425827864514,Jewelry,-0.6261606094744335,new york,L,Peach,Summer,-1.1881008467988048,1,2-Day Shipping,1,0.6685618917604049,Bank Transfer,1,True,False,False,False,False,False,False,True,False
451,-1.2534220570800867,Boots,-1.6403494165131483,connecticut,L,Beige,Summer,-1.4675228329852172,1,Store Pickup,1,-0.43899653241279424,Credit Card,1,True,False,True,False,False,False,False,False,True
452,1.4435363889589687,Jewelry,-1.2177707469136838,virginia,M,Pink,Summer,0.7678530565060855,1,Express,1,0.04556027816298032,Credit Card,2,True,False,False,False,True,False,False,False,False
453,0.062167428792623054,Pants,-0.6261606094744335,missouri,M,Violet,Summer,-0.6292568744259787,1,Express,1,0.9454514978037047,PayPal,2,True,True,False,False,False,False,True,False,False
454,0.6541826974353426,Jewelry,-0.1613240729150223,nebraska,XL,Peach,Winter,-1.3278118398920113,1,Next Day Air,1,-0.23132932788031949,Credit Card,2,True,False,False,False,True,False,False,False,False
455,-0.46406836555646086,Jacket,1.5712484724427824,new jersey,S,Gold,Summer,-0.7689678675191844,1,Next Day Air,1,-0.7851085399669191,Cash,2,True,False,False,True,False,False,True,False,False
456,0.6541826974353426,Blouse,1.6980220733226212,utah,XL,Gold,Fall,-0.21012389514635896,1,Store Pickup,1,1.70689791442278,Debit Card,2,True,True,False,False,False,True,False,False,False
457,0.3910648002608005,Blouse,1.5289906054828362,north carolina,S,Indigo,Fall,0.34872007722646653,1,2-Day Shipping,1,0.5301170887387553,Credit Card,0,True,True,False,False,False,False,False,False,False
458,-1.2534220570800867,Gloves,1.655764206362675,rhode island,M,Blue,Spring,1.6061190150653248,1,Next Day Air,1,1.5684531114011298,Debit Card,1,True,False,False,False,False,True,False,False,False
459,0.19372637737989395,Shorts,1.317701270683103,arkansas,L,Black,Winter,0.34872007722646653,1,2-Day Shipping,1,1.5684531114011298,PayPal,1,True,True,False,False,False,False,True,False,False
460,1.2461979660780622,Hat,-1.2600286138736303,maryland,L,Black,Winter,0.06929809104005341,1,Standard,1,0.11478267967380536,PayPal,2,True,False,False,False,False,False,True,False,False
461,1.3119774403716975,Shoes,0.21899672972449555,south carolina,L,Teal,Summer,-0.07041290205315238,1,Store Pickup,1,0.11478267967380536,Bank Transfer,2,True,False,True,False,False,False,False,False,True
462,-1.7138783771355353,Boots,1.4022170046029965,ohio,M,Yellow,Winter,0.20900908413325997,1,Express,1,-0.36977413090196937,Venmo,2,True,False,True,False,True,False,False,False,False
463,0.9830800689035196,Jacket,0.8951226010836386,illinois,M,White,Fall,-0.6292568744259787,1,Express,1,1.5684531114011298,Venmo,1,True,False,False,True,False,False,True,False,False
